vial_id,temperature,diet,sex,rep,ind,lifespan,status
77,23,0.4,female,7,2,33,1
77,23,0.4,female,7,3,40,1
77,23,0.4,female,7,4,45,1
77,23,0.4,female,7,5,47,1
77,23,0.4,female,7,6,47,1
77,23,0.4,female,7,7,49,1
77,23,0.4,female,7,8,49,1
77,23,0.4,female,7,9,61,1
77,23,0.4,female,7,10,75,1
78,23,0.4,female,8,1,19,1
78,23,0.4,female,8,2,24,1
78,23,0.4,female,8,3,28,1
78,23,0.4,female,8,4,40,1
78,23,0.4,female,8,5,52,1
78,23,0.4,female,8,6,66,1
78,23,0.4,female,8,7,70,1
78,23,0.4,female,8,8,73,1
78,23,0.4,female,8,9,77,1
78,23,0.4,female,8,10,84,1
79,23,0.4,female,9,1,19,1
79,23,0.4,female,9,2,24,1
79,23,0.4,female,9,3,31,1
79,23,0.4,female,9,4,40,1
79,23,0.4,female,9,5,49,1
79,23,0.4,female,9,6,52,1
79,23,0.4,female,9,7,56,1
79,23,0.4,female,9,8,56,1
79,23,0.4,female,9,9,77,1
79,23,0.4,female,9,10,84,1
80,23,0.4,female,10,1,24,1
80,23,0.4,female,10,2,31,1
80,23,0.4,female,10,3,40,1
80,23,0.4,female,10,4,40,1
80,23,0.4,female,10,5,49,1
80,23,0.4,female,10,6,52,1
80,23,0.4,female,10,7,52,1
80,23,0.4,female,10,8,70,1
80,23,0.4,female,10,9,75,1
80,23,0.4,female,10,10,87,1
81,23,1,male,1,1,47,1
81,23,1,male,1,2,49,1
81,23,1,male,1,3,54,1
81,23,1,male,1,4,54,1
81,23,1,male,1,5,54,1
81,23,1,male,1,6,56,1
81,23,1,male,1,7,59,1
81,23,1,male,1,8,61,1
81,23,1,male,1,9,61,1
81,23,1,male,1,10,61,1
82,23,1,male,2,1,28,1
82,23,1,male,2,2,35,1
82,23,1,male,2,3,38,1
82,23,1,male,2,4,40,1
82,23,1,male,2,5,45,1
82,23,1,male,2,6,47,1
82,23,1,male,2,7,49,1
82,23,1,male,2,8,52,1
82,23,1,male,2,9,61,1
82,23,1,male,2,10,66,1
83,23,1,male,3,1,38,1
83,23,1,male,3,2,38,1
83,23,1,male,3,3,38,1
83,23,1,male,3,4,40,1
83,23,1,male,3,5,40,1
83,23,1,male,3,6,42,1
83,23,1,male,3,7,45,1
83,23,1,male,3,8,45,1
83,23,1,male,3,9,59,1
83,23,1,male,3,10,63,1
84,23,1,male,4,1,31,1
84,23,1,male,4,2,31,1
84,23,1,male,4,3,31,1
84,23,1,male,4,4,33,1
84,23,1,male,4,5,38,1
84,23,1,male,4,6,38,1
84,23,1,male,4,7,38,1
84,23,1,male,4,8,42,1
84,23,1,male,4,9,45,1
84,23,1,male,4,10,77,1
85,23,1,male,5,1,40,1
85,23,1,male,5,2,42,1
85,23,1,male,5,3,45,1
85,23,1,male,5,4,54,1
85,23,1,male,5,5,54,1
85,23,1,male,5,6,56,1
85,23,1,male,5,7,59,1
85,23,1,male,5,8,59,1
85,23,1,male,5,9,63,1
85,23,1,male,5,10,63,1
86,23,1,male,6,1,33,1
86,23,1,male,6,2,38,1
86,23,1,male,6,3,38,1
86,23,1,male,6,4,42,1
86,23,1,male,6,5,52,1
86,23,1,male,6,6,56,1
86,23,1,male,6,7,59,1
86,23,1,male,6,8,61,1
86,23,1,male,6,9,66,1
86,23,1,male,6,10,66,1
87,23,1,male,7,1,33,1
87,23,1,male,7,2,35,1
87,23,1,male,7,3,35,1
87,23,1,male,7,4,38,1
87,23,1,male,7,5,45,1
87,23,1,male,7,6,47,1
87,23,1,male,7,7,52,1
87,23,1,male,7,8,56,1
87,23,1,male,7,9,59,1
87,23,1,male,7,10,66,1
88,23,1,male,8,1,40,1
88,23,1,male,8,2,40,1
88,23,1,male,8,3,40,1
88,23,1,male,8,4,54,1
88,23,1,male,8,5,54,1
88,23,1,male,8,6,54,1
88,23,1,male,8,7,56,1
88,23,1,male,8,8,68,1
88,23,1,male,8,9,73,1
88,23,1,male,8,10,77,1
89,23,1,male,9,1,38,1
89,23,1,male,9,2,38,1
89,23,1,male,9,3,47,1
89,23,1,male,9,4,47,1
89,23,1,male,9,5,52,1
89,23,1,male,9,6,52,1
89,23,1,male,9,7,54,1
89,23,1,male,9,8,56,1
89,23,1,male,9,9,56,1
89,23,1,male,9,10,73,1
90,23,1,male,10,1,31,1
90,23,1,male,10,2,42,1
90,23,1,male,10,3,45,1
90,23,1,male,10,4,49,1
90,23,1,male,10,5,49,1
90,23,1,male,10,6,52,1
90,23,1,male,10,7,54,1
90,23,1,male,10,8,56,1
90,23,1,male,10,9,56,1
90,23,1,male,10,10,68,1
91,23,1,female,1,1,35,1
91,23,1,female,1,2,70,1
91,23,1,female,1,3,73,1
91,23,1,female,1,4,73,1
91,23,1,female,1,5,77,1
91,23,1,female,1,6,80,1
91,23,1,female,1,7,80,1
91,23,1,female,1,8,82,1
91,23,1,female,1,9,82,1
91,23,1,female,1,10,82,1
92,23,1,female,2,1,49,1
92,23,1,female,2,2,56,1
92,23,1,female,2,3,63,1
92,23,1,female,2,4,66,1
92,23,1,female,2,5,66,1
92,23,1,female,2,6,66,1
92,23,1,female,2,7,68,1
92,23,1,female,2,8,77,1
92,23,1,female,2,9,77,1
92,23,1,female,2,10,80,1
93,23,1,female,3,1,47,1
93,23,1,female,3,2,63,1
93,23,1,female,3,3,66,1
93,23,1,female,3,4,66,1
93,23,1,female,3,5,68,1
93,23,1,female,3,6,70,1
93,23,1,female,3,7,70,1
93,23,1,female,3,8,73,1
93,23,1,female,3,9,73,1
93,23,1,female,3,10,84,1
94,23,1,female,4,1,66,1
94,23,1,female,4,2,66,1
94,23,1,female,4,3,66,1
94,23,1,female,4,4,66,1
94,23,1,female,4,5,68,1
94,23,1,female,4,6,68,1
94,23,1,female,4,7,73,1
94,23,1,female,4,8,73,1
94,23,1,female,4,9,77,1
94,23,1,female,4,10,80,1
95,23,1,female,5,1,10,1
95,23,1,female,5,2,47,1
95,23,1,female,5,3,59,1
95,23,1,female,5,4,61,1
95,23,1,female,5,5,68,1
95,23,1,female,5,6,68,1
95,23,1,female,5,7,73,1
95,23,1,female,5,8,73,1
95,23,1,female,5,9,73,1
95,23,1,female,5,10,73,1
96,23,1,female,6,1,56,1
96,23,1,female,6,2,56,1
96,23,1,female,6,3,73,1
96,23,1,female,6,4,75,1
96,23,1,female,6,5,75,1
96,23,1,female,6,6,77,1
96,23,1,female,6,7,80,1
96,23,1,female,6,8,82,1
96,23,1,female,6,9,82,1
96,23,1,female,6,10,84,1
97,23,1,female,7,1,68,1
97,23,1,female,7,2,68,1
97,23,1,female,7,3,70,1
97,23,1,female,7,4,73,1
97,23,1,female,7,5,73,1
97,23,1,female,7,6,73,1
97,23,1,female,7,7,75,1
97,23,1,female,7,8,77,1
97,23,1,female,7,9,80,1
97,23,1,female,7,10,80,1
98,23,1,female,8,1,49,1
98,23,1,female,8,2,49,1
98,23,1,female,8,3,49,1
98,23,1,female,8,4,63,1
98,23,1,female,8,5,66,1
98,23,1,female,8,6,68,1
98,23,1,female,8,7,73,1
98,23,1,female,8,8,73,1
98,23,1,female,8,9,73,1
98,23,1,female,8,10,77,1
99,23,1,female,9,1,61,1
99,23,1,female,9,2,66,1
99,23,1,female,9,3,66,1
99,23,1,female,9,4,66,1
99,23,1,female,9,5,68,1
99,23,1,female,9,6,73,1
99,23,1,female,9,7,80,1
99,23,1,female,9,8,80,1
99,23,1,female,9,9,80,1
99,23,1,female,9,10,80,1
100,23,1,female,10,1,56,1
100,23,1,female,10,2,61,1
100,23,1,female,10,3,66,1
100,23,1,female,10,4,66,1
100,23,1,female,10,5,68,1
100,23,1,female,10,6,68,1
100,23,1,female,10,7,73,1
100,23,1,female,10,8,73,1
100,23,1,female,10,9,75,1
100,23,1,female,10,10,77,1
101,23,1.5,male,1,1,33,1
101,23,1.5,male,1,2,38,1
101,23,1.5,male,1,3,38,1
101,23,1.5,male,1,4,45,1
101,23,1.5,male,1,5,47,1
101,23,1.5,male,1,6,49,1
101,23,1.5,male,1,7,54,1
101,23,1.5,male,1,8,54,1
101,23,1.5,male,1,9,61,1
101,23,1.5,male,1,10,66,1
102,23,1.5,male,2,1,31,1
102,23,1.5,male,2,2,31,1
102,23,1.5,male,2,3,38,1
102,23,1.5,male,2,4,38,1
102,23,1.5,male,2,5,47,1
102,23,1.5,male,2,6,47,1
102,23,1.5,male,2,7,52,1
102,23,1.5,male,2,8,56,1
102,23,1.5,male,2,9,63,1
102,23,1.5,male,2,10,66,1
103,23,1.5,male,3,1,33,1
103,23,1.5,male,3,2,35,1
103,23,1.5,male,3,3,38,1
103,23,1.5,male,3,4,40,1
103,23,1.5,male,3,5,40,1
103,23,1.5,male,3,6,40,1
103,23,1.5,male,3,7,42,1
103,23,1.5,male,3,8,45,1
103,23,1.5,male,3,9,54,1
103,23,1.5,male,3,10,63,1
104,23,1.5,male,4,1,31,1
104,23,1.5,male,4,2,38,1
104,23,1.5,male,4,3,38,1
104,23,1.5,male,4,4,40,1
104,23,1.5,male,4,5,42,1
104,23,1.5,male,4,6,45,1
104,23,1.5,male,4,7,45,1
104,23,1.5,male,4,8,49,1
104,23,1.5,male,4,9,52,1
104,23,1.5,male,4,10,52,1
105,23,1.5,male,5,1,38,1
105,23,1.5,male,5,2,38,1
105,23,1.5,male,5,3,40,1
105,23,1.5,male,5,4,42,1
105,23,1.5,male,5,5,45,1
105,23,1.5,male,5,6,49,1
105,23,1.5,male,5,7,52,1
105,23,1.5,male,5,8,56,1
105,23,1.5,male,5,9,59,1
105,23,1.5,male,5,10,61,1
106,23,1.5,male,6,1,38,1
106,23,1.5,male,6,2,38,1
106,23,1.5,male,6,3,40,1
106,23,1.5,male,6,4,40,1
106,23,1.5,male,6,5,40,1
106,23,1.5,male,6,6,42,1
106,23,1.5,male,6,7,45,1
106,23,1.5,male,6,8,52,1
106,23,1.5,male,6,9,54,1
106,23,1.5,male,6,10,70,1
107,23,1.5,male,7,1,28,1
107,23,1.5,male,7,2,33,1
107,23,1.5,male,7,3,33,1
107,23,1.5,male,7,4,40,1
107,23,1.5,male,7,5,47,1
107,23,1.5,male,7,6,47,1
107,23,1.5,male,7,7,49,1
107,23,1.5,male,7,8,49,1
107,23,1.5,male,7,9,54,1
107,23,1.5,male,7,10,63,1
108,23,1.5,male,8,1,28,1
108,23,1.5,male,8,2,31,1
108,23,1.5,male,8,3,42,1
108,23,1.5,male,8,4,45,1
108,23,1.5,male,8,5,45,1
108,23,1.5,male,8,6,49,1
108,23,1.5,male,8,7,52,1
108,23,1.5,male,8,8,52,1
108,23,1.5,male,8,9,59,1
108,23,1.5,male,8,10,63,1
109,23,1.5,male,9,1,28,1
109,23,1.5,male,9,2,28,1
109,23,1.5,male,9,3,38,1
109,23,1.5,male,9,4,38,1
109,23,1.5,male,9,5,45,1
109,23,1.5,male,9,6,49,1
109,23,1.5,male,9,7,54,1
109,23,1.5,male,9,8,54,1
109,23,1.5,male,9,9,59,1
109,23,1.5,male,9,10,68,1
110,23,1.5,male,10,1,33,1
110,23,1.5,male,10,2,38,1
110,23,1.5,male,10,3,38,1
110,23,1.5,male,10,4,40,1
110,23,1.5,male,10,5,45,1
110,23,1.5,male,10,6,47,1
110,23,1.5,male,10,7,52,1
110,23,1.5,male,10,8,52,1
110,23,1.5,male,10,9,54,1
110,23,1.5,male,10,10,56,1
111,23,1.5,female,1,1,52,1
111,23,1.5,female,1,2,63,1
111,23,1.5,female,1,3,63,1
111,23,1.5,female,1,4,66,1
111,23,1.5,female,1,5,68,1
111,23,1.5,female,1,6,73,1
111,23,1.5,female,1,7,73,1
111,23,1.5,female,1,8,80,1
111,23,1.5,female,1,9,82,1
111,23,1.5,female,1,10,84,1
112,23,1.5,female,2,1,47,1
112,23,1.5,female,2,2,61,1
112,23,1.5,female,2,3,66,1
112,23,1.5,female,2,4,68,1
112,23,1.5,female,2,5,68,1
112,23,1.5,female,2,6,68,1
112,23,1.5,female,2,7,68,1
112,23,1.5,female,2,8,70,1
112,23,1.5,female,2,9,80,1
112,23,1.5,female,2,10,82,1
113,23,1.5,female,3,1,59,1
113,23,1.5,female,3,2,61,1
113,23,1.5,female,3,3,63,1
113,23,1.5,female,3,4,63,1
113,23,1.5,female,3,5,63,1
113,23,1.5,female,3,6,68,1
113,23,1.5,female,3,7,70,1
113,23,1.5,female,3,8,73,1
113,23,1.5,female,3,9,73,1
113,23,1.5,female,3,10,82,1
114,23,1.5,female,4,1,38,1
114,23,1.5,female,4,2,52,1
114,23,1.5,female,4,3,59,1
114,23,1.5,female,4,4,61,1
114,23,1.5,female,4,5,73,1
114,23,1.5,female,4,6,73,1
114,23,1.5,female,4,7,73,1
114,23,1.5,female,4,8,73,1
114,23,1.5,female,4,9,80,1
114,23,1.5,female,4,10,80,1
115,23,1.5,female,5,1,52,1
115,23,1.5,female,5,2,61,1
115,23,1.5,female,5,3,63,1
115,23,1.5,female,5,4,68,1
115,23,1.5,female,5,5,68,1
115,23,1.5,female,5,6,70,1
115,23,1.5,female,5,7,73,1
115,23,1.5,female,5,8,75,1
115,23,1.5,female,5,9,77,1
115,23,1.5,female,5,10,80,1
116,23,1.5,female,6,1,66,1
116,23,1.5,female,6,2,68,1
116,23,1.5,female,6,3,68,1
116,23,1.5,female,6,4,70,1
116,23,1.5,female,6,5,73,1
116,23,1.5,female,6,6,77,1
116,23,1.5,female,6,7,80,1
116,23,1.5,female,6,8,80,1
116,23,1.5,female,6,9,80,1
116,23,1.5,female,6,10,80,1
117,23,1.5,female,7,1,68,1
117,23,1.5,female,7,2,73,1
117,23,1.5,female,7,3,73,1
117,23,1.5,female,7,4,73,1
117,23,1.5,female,7,5,73,1
117,23,1.5,female,7,6,73,1
117,23,1.5,female,7,7,75,1
117,23,1.5,female,7,8,77,1
117,23,1.5,female,7,9,77,1
117,23,1.5,female,7,10,77,1
118,23,1.5,female,8,1,49,1
118,23,1.5,female,8,2,61,1
118,23,1.5,female,8,3,63,1
118,23,1.5,female,8,4,63,1
118,23,1.5,female,8,5,66,1
118,23,1.5,female,8,6,66,1
118,23,1.5,female,8,7,70,1
118,23,1.5,female,8,8,77,1
118,23,1.5,female,8,9,84,1
118,23,1.5,female,8,10,87,1
119,23,1.5,female,9,1,52,1
119,23,1.5,female,9,2,61,1
119,23,1.5,female,9,3,63,1
119,23,1.5,female,9,4,73,1
119,23,1.5,female,9,5,73,1
119,23,1.5,female,9,6,75,1
119,23,1.5,female,9,7,75,1
119,23,1.5,female,9,8,80,1
119,23,1.5,female,9,9,82,1
119,23,1.5,female,9,10,82,1
120,23,1.5,female,10,1,38,1
120,23,1.5,female,10,2,73,1
120,23,1.5,female,10,3,73,1
120,23,1.5,female,10,4,73,1
120,23,1.5,female,10,5,75,1
120,23,1.5,female,10,6,75,1
120,23,1.5,female,10,7,77,1
120,23,1.5,female,10,8,77,1
120,23,1.5,female,10,9,82,1
120,23,1.5,female,10,10,82,1
121,25,0.4,male,1,1,26,1
121,25,0.4,male,1,2,38,1
121,25,0.4,male,1,3,38,1
121,25,0.4,male,1,4,40,1
121,25,0.4,male,1,5,40,1
121,25,0.4,male,1,6,40,1
121,25,0.4,male,1,7,40,1
121,25,0.4,male,1,8,42,1
121,25,0.4,male,1,9,42,1
121,25,0.4,male,1,10,45,1
122,25,0.4,male,2,1,21,1
122,25,0.4,male,2,2,26,1
122,25,0.4,male,2,3,33,1
122,25,0.4,male,2,4,38,1
122,25,0.4,male,2,5,40,1
122,25,0.4,male,2,6,40,1
122,25,0.4,male,2,7,42,1
122,25,0.4,male,2,8,45,1
122,25,0.4,male,2,9,56,1
122,25,0.4,male,2,10,59,1
123,25,0.4,male,3,1,38,1
123,25,0.4,male,3,2,38,1
123,25,0.4,male,3,3,38,1
123,25,0.4,male,3,4,38,1
123,25,0.4,male,3,5,38,1
123,25,0.4,male,3,6,40,1
123,25,0.4,male,3,7,47,1
123,25,0.4,male,3,8,47,1
123,25,0.4,male,3,9,47,1
123,25,0.4,male,3,10,47,1
124,25,0.4,male,4,1,28,1
124,25,0.4,male,4,2,31,1
124,25,0.4,male,4,3,38,1
124,25,0.4,male,4,4,38,1
124,25,0.4,male,4,5,40,1
124,25,0.4,male,4,6,40,1
124,25,0.4,male,4,7,40,1
124,25,0.4,male,4,8,40,1
124,25,0.4,male,4,9,42,1
124,25,0.4,male,4,10,45,1
125,25,0.4,male,5,1,31,1
125,25,0.4,male,5,2,31,1
125,25,0.4,male,5,3,31,1
125,25,0.4,male,5,4,33,1
125,25,0.4,male,5,5,33,1
125,25,0.4,male,5,6,38,1
125,25,0.4,male,5,7,49,1
125,25,0.4,male,5,8,49,1
125,25,0.4,male,5,9,49,1
125,25,0.4,male,5,10,61,1
126,25,0.4,male,6,1,31,1
126,25,0.4,male,6,2,33,1
126,25,0.4,male,6,3,33,1
126,25,0.4,male,6,4,38,1
126,25,0.4,male,6,5,40,1
126,25,0.4,male,6,6,40,1
126,25,0.4,male,6,7,40,1
126,25,0.4,male,6,8,42,1
126,25,0.4,male,6,9,42,1
126,25,0.4,male,6,10,45,1
127,25,0.4,male,7,1,21,1
127,25,0.4,male,7,2,26,1
127,25,0.4,male,7,3,31,1
127,25,0.4,male,7,4,31,1
127,25,0.4,male,7,5,31,1
127,25,0.4,male,7,6,31,1
127,25,0.4,male,7,7,35,1
127,25,0.4,male,7,8,42,1
127,25,0.4,male,7,9,45,1
127,25,0.4,male,7,10,61,1
128,25,0.4,male,8,1,33,1
128,25,0.4,male,8,2,33,1
128,25,0.4,male,8,3,35,1
128,25,0.4,male,8,4,38,1
128,25,0.4,male,8,5,40,1
128,25,0.4,male,8,6,40,1
128,25,0.4,male,8,7,40,1
128,25,0.4,male,8,8,45,1
128,25,0.4,male,8,9,49,1
128,25,0.4,male,8,10,49,1
129,25,0.4,male,9,1,19,1
129,25,0.4,male,9,2,26,1
129,25,0.4,male,9,3,33,1
129,25,0.4,male,9,4,38,1
129,25,0.4,male,9,5,38,1
129,25,0.4,male,9,6,40,1
129,25,0.4,male,9,7,40,1
129,25,0.4,male,9,8,40,1
129,25,0.4,male,9,9,40,1
129,25,0.4,male,9,10,54,1
130,25,0.4,male,10,1,33,1
130,25,0.4,male,10,2,38,1
130,25,0.4,male,10,3,38,1
130,25,0.4,male,10,4,40,1
130,25,0.4,male,10,5,40,1
130,25,0.4,male,10,6,40,1
130,25,0.4,male,10,7,45,1
130,25,0.4,male,10,8,47,1
130,25,0.4,male,10,9,52,1
130,25,0.4,male,10,10,52,1
131,25,0.4,female,1,1,26,1
131,25,0.4,female,1,2,40,1
131,25,0.4,female,1,3,42,1
131,25,0.4,female,1,4,45,1
131,25,0.4,female,1,5,49,1
131,25,0.4,female,1,6,56,1
131,25,0.4,female,1,7,56,1
131,25,0.4,female,1,8,59,1
131,25,0.4,female,1,9,63,1
131,25,0.4,female,1,10,70,1
132,25,0.4,female,2,1,40,1
132,25,0.4,female,2,2,47,1
132,25,0.4,female,2,3,47,1
132,25,0.4,female,2,4,54,1
132,25,0.4,female,2,5,54,1
132,25,0.4,female,2,6,56,1
132,25,0.4,female,2,7,61,1
132,25,0.4,female,2,8,63,1
132,25,0.4,female,2,9,63,1
132,25,0.4,female,2,10,63,1
133,25,0.4,female,3,1,33,1
133,25,0.4,female,3,2,38,1
133,25,0.4,female,3,3,40,1
133,25,0.4,female,3,4,47,1
133,25,0.4,female,3,5,52,1
133,25,0.4,female,3,6,56,1
133,25,0.4,female,3,7,56,1
133,25,0.4,female,3,8,59,1
133,25,0.4,female,3,9,66,1
133,25,0.4,female,3,10,68,1
134,25,0.4,female,4,1,49,1
134,25,0.4,female,4,2,52,1
134,25,0.4,female,4,3,52,1
134,25,0.4,female,4,4,52,1
134,25,0.4,female,4,5,52,1
134,25,0.4,female,4,6,52,1
134,25,0.4,female,4,7,52,1
134,25,0.4,female,4,8,54,1
134,25,0.4,female,4,9,54,1
134,25,0.4,female,4,10,70,1
135,25,0.4,female,5,1,54,1
135,25,0.4,female,5,2,54,1
135,25,0.4,female,5,3,54,1
135,25,0.4,female,5,4,56,1
135,25,0.4,female,5,5,63,1
135,25,0.4,female,5,6,63,1
135,25,0.4,female,5,7,63,1
135,25,0.4,female,5,8,66,1
135,25,0.4,female,5,9,66,1
135,25,0.4,female,5,10,68,1
136,25,0.4,female,6,1,26,1
136,25,0.4,female,6,2,31,1
136,25,0.4,female,6,3,35,1
136,25,0.4,female,6,4,45,1
136,25,0.4,female,6,5,52,1
136,25,0.4,female,6,6,56,1
136,25,0.4,female,6,7,59,1
136,25,0.4,female,6,8,61,1
136,25,0.4,female,6,9,61,1
136,25,0.4,female,6,10,63,1
137,25,0.4,female,7,1,31,1
137,25,0.4,female,7,2,38,1
137,25,0.4,female,7,3,42,1
137,25,0.4,female,7,4,52,1
137,25,0.4,female,7,5,52,1
137,25,0.4,female,7,6,54,1
137,25,0.4,female,7,7,56,1
137,25,0.4,female,7,8,56,1
137,25,0.4,female,7,9,59,1
137,25,0.4,female,7,10,61,1
138,25,0.4,female,8,1,19,1
138,25,0.4,female,8,2,35,1
138,25,0.4,female,8,3,42,1
138,25,0.4,female,8,4,52,1
138,25,0.4,female,8,5,54,1
138,25,0.4,female,8,6,56,1
138,25,0.4,female,8,7,63,1
138,25,0.4,female,8,8,66,1
138,25,0.4,female,8,9,70,1
138,25,0.4,female,8,10,70,1
139,25,0.4,female,9,1,40,1
139,25,0.4,female,9,2,47,1
139,25,0.4,female,9,3,56,1
139,25,0.4,female,9,4,56,1
139,25,0.4,female,9,5,56,1
139,25,0.4,female,9,6,56,1
139,25,0.4,female,9,7,56,1
139,25,0.4,female,9,8,61,1
139,25,0.4,female,9,9,63,1
139,25,0.4,female,9,10,66,1
140,25,0.4,female,10,1,10,1
140,25,0.4,female,10,2,17,1
140,25,0.4,female,10,3,40,1
140,25,0.4,female,10,4,40,1
140,25,0.4,female,10,5,40,1
140,25,0.4,female,10,6,54,1
140,25,0.4,female,10,7,56,1
140,25,0.4,female,10,8,63,1
140,25,0.4,female,10,9,66,1
140,25,0.4,female,10,10,68,1
141,25,1,male,1,1,35,1
141,25,1,male,1,2,38,1
141,25,1,male,1,3,38,1
141,25,1,male,1,4,40,1
141,25,1,male,1,5,40,1
141,25,1,male,1,6,42,1
141,25,1,male,1,7,45,1
141,25,1,male,1,8,45,1
141,25,1,male,1,9,45,1
141,25,1,male,1,10,47,1
142,25,1,male,2,1,10,1
142,25,1,male,2,2,31,1
142,25,1,male,2,3,31,1
142,25,1,male,2,4,35,1
142,25,1,male,2,5,38,1
142,25,1,male,2,6,38,1
142,25,1,male,2,7,40,1
142,25,1,male,2,8,45,1
142,25,1,male,2,9,52,1
142,25,1,male,2,10,52,1
143,25,1,male,3,1,28,1
143,25,1,male,3,2,31,1
143,25,1,male,3,3,31,1
143,25,1,male,3,4,33,1
143,25,1,male,3,5,35,1
143,25,1,male,3,6,38,1
143,25,1,male,3,7,38,1
143,25,1,male,3,8,40,1
143,25,1,male,3,9,42,1
143,25,1,male,3,10,47,1
144,25,1,male,4,1,28,1
144,25,1,male,4,2,31,1
144,25,1,male,4,3,33,1
144,25,1,male,4,4,38,1
144,25,1,male,4,5,38,1
144,25,1,male,4,6,38,1
144,25,1,male,4,7,40,1
144,25,1,male,4,8,42,1
144,25,1,male,4,9,45,1
144,25,1,male,4,10,49,1
145,25,1,male,5,1,19,1
145,25,1,male,5,2,31,1
145,25,1,male,5,3,31,1
145,25,1,male,5,4,35,1
145,25,1,male,5,5,38,1
145,25,1,male,5,6,38,1
145,25,1,male,5,7,38,1
145,25,1,male,5,8,38,1
145,25,1,male,5,9,38,1
145,25,1,male,5,10,38,1
146,25,1,male,6,1,26,1
146,25,1,male,6,2,33,1
146,25,1,male,6,3,38,1
146,25,1,male,6,4,38,1
146,25,1,male,6,5,38,1
146,25,1,male,6,6,40,1
146,25,1,male,6,7,45,1
146,25,1,male,6,8,47,1
146,25,1,male,6,9,52,1
146,25,1,male,6,10,54,1
147,25,1,male,7,1,31,1
147,25,1,male,7,2,33,1
147,25,1,male,7,3,33,1
147,25,1,male,7,4,33,1
147,25,1,male,7,5,35,1
147,25,1,male,7,6,35,1
147,25,1,male,7,7,38,1
147,25,1,male,7,8,38,1
147,25,1,male,7,9,38,1
147,25,1,male,7,10,52,1
148,25,1,male,8,1,24,1
148,25,1,male,8,2,26,1
148,25,1,male,8,3,31,1
148,25,1,male,8,4,31,1
148,25,1,male,8,5,31,1
148,25,1,male,8,6,31,1
148,25,1,male,8,7,33,1
148,25,1,male,8,8,40,1
148,25,1,male,8,9,42,1
148,25,1,male,8,10,47,1
149,25,1,male,9,1,31,1
149,25,1,male,9,2,31,1
149,25,1,male,9,3,33,1
149,25,1,male,9,4,33,1
149,25,1,male,9,5,33,1
149,25,1,male,9,6,33,1
149,25,1,male,9,7,33,1
149,25,1,male,9,8,38,1
149,25,1,male,9,9,42,1
149,25,1,male,9,10,54,1
150,25,1,male,10,1,31,1
150,25,1,male,10,2,31,1
150,25,1,male,10,3,31,1
150,25,1,male,10,4,31,1
150,25,1,male,10,5,38,1
150,25,1,male,10,6,38,1
150,25,1,male,10,7,40,1
150,25,1,male,10,8,42,1
150,25,1,male,10,9,49,1
150,25,1,male,10,10,49,1
151,25,1,female,1,1,17,1
151,25,1,female,1,2,31,1
151,25,1,female,1,3,47,1
151,25,1,female,1,4,47,1
151,25,1,female,1,5,49,1
151,25,1,female,1,6,59,1
151,25,1,female,1,7,61,1
151,25,1,female,1,8,68,1
151,25,1,female,1,9,75,1
151,25,1,female,1,10,80,1
152,25,1,female,2,1,33,1
152,25,1,female,2,2,49,1
152,25,1,female,2,3,52,1
152,25,1,female,2,4,54,1
152,25,1,female,2,5,56,1
152,25,1,female,2,6,56,1
152,25,1,female,2,7,56,1
152,25,1,female,2,8,63,1
152,25,1,female,2,9,68,1
