generation,vial_id,par_eff,par_temp,par_diet,sex,rep,ind,lifespan,status
F1,91,pat,25,1,f,1,10,82,1
F1,91,pat,25,1,f,1,11,85,1
F1,91,pat,25,1,f,1,12,85,1
F1,91,pat,25,1,f,1,13,87,1
F1,91,pat,25,1,f,1,14,87,1
F1,91,pat,25,1,f,1,15,89,1
F1,92,pat,25,1,f,2,1,64,1
F1,92,pat,25,1,f,2,2,75,1
F1,92,pat,25,1,f,2,3,78,1
F1,92,pat,25,1,f,2,4,78,1
F1,92,pat,25,1,f,2,5,80,1
F1,92,pat,25,1,f,2,6,80,1
F1,92,pat,25,1,f,2,7,85,1
F1,92,pat,25,1,f,2,8,85,1
F1,92,pat,25,1,f,2,9,87,1
F1,92,pat,25,1,f,2,10,89,1
F1,92,pat,25,1,f,2,11,89,1
F1,92,pat,25,1,f,2,12,89,1
F1,92,pat,25,1,f,2,13,89,1
F1,92,pat,25,1,f,2,14,92,1
F1,92,pat,25,1,f,2,15,94,1
F1,93,pat,25,1.5,m,1,1,36,1
F1,93,pat,25,1.5,m,1,2,36,1
F1,93,pat,25,1.5,m,1,3,40,1
F1,93,pat,25,1.5,m,1,4,45,1
F1,93,pat,25,1.5,m,1,5,54,1
F1,93,pat,25,1.5,m,1,6,54,1
F1,93,pat,25,1.5,m,1,7,54,1
F1,93,pat,25,1.5,m,1,8,57,1
F1,93,pat,25,1.5,m,1,9,59,1
F1,93,pat,25,1.5,m,1,10,59,1
F1,93,pat,25,1.5,m,1,11,68,1
F1,93,pat,25,1.5,m,1,12,71,1
F1,93,pat,25,1.5,m,1,13,71,1
F1,93,pat,25,1.5,m,1,14,71,1
F1,93,pat,25,1.5,m,1,15,73,1
F1,94,pat,25,1.5,m,2,1,26,1
F1,94,pat,25,1.5,m,2,2,31,1
F1,94,pat,25,1.5,m,2,3,36,1
F1,94,pat,25,1.5,m,2,4,40,1
F1,94,pat,25,1.5,m,2,5,40,1
F1,94,pat,25,1.5,m,2,6,50,1
F1,94,pat,25,1.5,m,2,7,50,1
F1,94,pat,25,1.5,m,2,8,52,1
F1,94,pat,25,1.5,m,2,9,52,1
F1,94,pat,25,1.5,m,2,10,57,1
F1,94,pat,25,1.5,m,2,11,59,1
F1,94,pat,25,1.5,m,2,12,61,1
F1,94,pat,25,1.5,m,2,13,64,1
F1,94,pat,25,1.5,m,2,14,64,1
F1,94,pat,25,1.5,m,2,15,66,1
F1,95,pat,25,1.5,f,1,1,43,1
F1,95,pat,25,1.5,f,1,2,47,1
F1,95,pat,25,1.5,f,1,3,64,1
F1,95,pat,25,1.5,f,1,4,80,1
F1,95,pat,25,1.5,f,1,5,80,1
F1,95,pat,25,1.5,f,1,6,85,1
F1,95,pat,25,1.5,f,1,7,87,1
F1,95,pat,25,1.5,f,1,8,87,1
F1,95,pat,25,1.5,f,1,9,87,1
F1,95,pat,25,1.5,f,1,10,89,1
F1,95,pat,25,1.5,f,1,11,89,1
F1,95,pat,25,1.5,f,1,12,92,1
F1,95,pat,25,1.5,f,1,13,92,1
F1,95,pat,25,1.5,f,1,14,96,1
F1,95,pat,25,1.5,f,1,15,100,1
F1,96,pat,25,1.5,f,2,1,57,1
F1,96,pat,25,1.5,f,2,2,68,1
F1,96,pat,25,1.5,f,2,3,68,1
F1,96,pat,25,1.5,f,2,4,71,1
F1,96,pat,25,1.5,f,2,5,71,1
F1,96,pat,25,1.5,f,2,6,80,1
F1,96,pat,25,1.5,f,2,7,80,1
F1,96,pat,25,1.5,f,2,8,85,1
F1,96,pat,25,1.5,f,2,9,85,1
F1,96,pat,25,1.5,f,2,10,87,1
F1,96,pat,25,1.5,f,2,11,87,1
F1,96,pat,25,1.5,f,2,12,89,1
F1,96,pat,25,1.5,f,2,13,89,1
F1,96,pat,25,1.5,f,2,14,89,1
F1,96,pat,25,1.5,f,2,15,92,1
F1,97,pat,27,0.4,m,1,1,45,1
F1,97,pat,27,0.4,m,1,2,50,1
F1,97,pat,27,0.4,m,1,3,54,1
F1,97,pat,27,0.4,m,1,4,54,1
F1,97,pat,27,0.4,m,1,5,57,1
F1,97,pat,27,0.4,m,1,6,61,1
F1,97,pat,27,0.4,m,1,7,61,1
F1,97,pat,27,0.4,m,1,8,64,1
F1,97,pat,27,0.4,m,1,9,66,1
F1,97,pat,27,0.4,m,1,10,68,1
F1,97,pat,27,0.4,m,1,11,71,1
F1,97,pat,27,0.4,m,1,12,71,1
F1,97,pat,27,0.4,m,1,13,73,1
F1,97,pat,27,0.4,m,1,14,75,1
F1,97,pat,27,0.4,m,1,15,78,1
F1,98,pat,27,0.4,m,2,1,43,1
F1,98,pat,27,0.4,m,2,2,43,1
F1,98,pat,27,0.4,m,2,3,45,1
F1,98,pat,27,0.4,m,2,4,50,1
F1,98,pat,27,0.4,m,2,5,50,1
F1,98,pat,27,0.4,m,2,6,50,1
F1,98,pat,27,0.4,m,2,7,57,1
F1,98,pat,27,0.4,m,2,8,59,1
F1,98,pat,27,0.4,m,2,9,61,1
F1,98,pat,27,0.4,m,2,10,66,1
F1,98,pat,27,0.4,m,2,11,71,1
F1,98,pat,27,0.4,m,2,12,71,1
F1,98,pat,27,0.4,m,2,13,73,1
F1,98,pat,27,0.4,m,2,14,78,1
F1,98,pat,27,0.4,m,2,15,82,1
F1,99,pat,27,0.4,f,1,1,54,1
F1,99,pat,27,0.4,f,1,2,68,1
F1,99,pat,27,0.4,f,1,3,71,1
F1,99,pat,27,0.4,f,1,4,73,1
F1,99,pat,27,0.4,f,1,5,78,1
F1,99,pat,27,0.4,f,1,6,78,1
F1,99,pat,27,0.4,f,1,7,78,1
F1,99,pat,27,0.4,f,1,8,78,1
F1,99,pat,27,0.4,f,1,9,80,1
F1,99,pat,27,0.4,f,1,10,80,1
F1,99,pat,27,0.4,f,1,11,80,1
F1,99,pat,27,0.4,f,1,12,82,1
F1,99,pat,27,0.4,f,1,13,82,1
F1,99,pat,27,0.4,f,1,14,87,1
F1,99,pat,27,0.4,f,1,15,89,1
F1,100,pat,27,0.4,f,2,1,66,1
F1,100,pat,27,0.4,f,2,2,71,1
F1,100,pat,27,0.4,f,2,3,73,1
F1,100,pat,27,0.4,f,2,4,75,1
F1,100,pat,27,0.4,f,2,5,78,1
F1,100,pat,27,0.4,f,2,6,78,1
F1,100,pat,27,0.4,f,2,7,78,1
F1,100,pat,27,0.4,f,2,8,80,1
F1,100,pat,27,0.4,f,2,9,80,1
F1,100,pat,27,0.4,f,2,10,80,1
F1,100,pat,27,0.4,f,2,11,80,1
F1,100,pat,27,0.4,f,2,12,85,1
F1,100,pat,27,0.4,f,2,13,85,1
F1,100,pat,27,0.4,f,2,14,87,1
F1,100,pat,27,0.4,f,2,15,89,1
F1,101,pat,27,1,m,1,1,24,1
F1,101,pat,27,1,m,1,2,29,1
F1,101,pat,27,1,m,1,3,43,1
F1,101,pat,27,1,m,1,4,52,1
F1,101,pat,27,1,m,1,5,57,1
F1,101,pat,27,1,m,1,6,57,1
F1,101,pat,27,1,m,1,7,57,1
F1,101,pat,27,1,m,1,8,61,1
F1,101,pat,27,1,m,1,9,64,1
F1,101,pat,27,1,m,1,10,66,1
F1,101,pat,27,1,m,1,11,71,1
F1,101,pat,27,1,m,1,12,78,1
F1,101,pat,27,1,m,1,13,80,1
F1,101,pat,27,1,m,1,14,85,1
F1,101,pat,27,1,m,1,15,85,1
F1,102,pat,27,1,m,2,1,33,1
F1,102,pat,27,1,m,2,2,38,1
F1,102,pat,27,1,m,2,3,47,1
F1,102,pat,27,1,m,2,4,47,1
F1,102,pat,27,1,m,2,5,47,1
F1,102,pat,27,1,m,2,6,57,1
F1,102,pat,27,1,m,2,7,57,1
F1,102,pat,27,1,m,2,8,59,1
F1,102,pat,27,1,m,2,9,61,1
F1,102,pat,27,1,m,2,10,61,1
F1,102,pat,27,1,m,2,11,64,1
F1,102,pat,27,1,m,2,12,68,1
F1,102,pat,27,1,m,2,13,71,1
F1,102,pat,27,1,m,2,14,73,1
F1,102,pat,27,1,m,2,15,73,1
F1,103,pat,27,1,f,1,1,64,1
F1,103,pat,27,1,f,1,2,71,1
F1,103,pat,27,1,f,1,3,71,1
F1,103,pat,27,1,f,1,4,73,1
F1,103,pat,27,1,f,1,5,73,1
F1,103,pat,27,1,f,1,6,73,1
F1,103,pat,27,1,f,1,7,73,1
F1,103,pat,27,1,f,1,8,75,1
F1,103,pat,27,1,f,1,9,75,1
F1,103,pat,27,1,f,1,10,75,1
F1,103,pat,27,1,f,1,11,75,1
F1,103,pat,27,1,f,1,12,82,1
F1,103,pat,27,1,f,1,13,82,1
F1,103,pat,27,1,f,1,14,85,1
F1,103,pat,27,1,f,1,15,87,1
F1,104,pat,27,1,f,2,1,66,1
F1,104,pat,27,1,f,2,2,66,1
F1,104,pat,27,1,f,2,3,71,1
F1,104,pat,27,1,f,2,4,73,1
F1,104,pat,27,1,f,2,5,73,1
F1,104,pat,27,1,f,2,6,75,1
F1,104,pat,27,1,f,2,7,75,1
F1,104,pat,27,1,f,2,8,78,1
F1,104,pat,27,1,f,2,9,78,1
F1,104,pat,27,1,f,2,10,78,1
F1,104,pat,27,1,f,2,11,78,1
F1,104,pat,27,1,f,2,12,78,1
F1,104,pat,27,1,f,2,13,80,1
F1,104,pat,27,1,f,2,14,85,1
F1,104,pat,27,1,f,2,15,87,1
F1,105,pat,27,1.5,m,1,1,40,1
F1,105,pat,27,1.5,m,1,2,40,1
F1,105,pat,27,1.5,m,1,3,45,1
F1,105,pat,27,1.5,m,1,4,54,1
F1,105,pat,27,1.5,m,1,5,54,1
F1,105,pat,27,1.5,m,1,6,57,1
F1,105,pat,27,1.5,m,1,7,59,1
F1,105,pat,27,1.5,m,1,8,59,1
F1,105,pat,27,1.5,m,1,9,66,1
F1,105,pat,27,1.5,m,1,10,68,1
F1,105,pat,27,1.5,m,1,11,71,1
F1,105,pat,27,1.5,m,1,12,71,1
F1,105,pat,27,1.5,m,1,13,73,1
F1,105,pat,27,1.5,m,1,14,73,1
F1,105,pat,27,1.5,m,1,15,73,1
F1,106,pat,27,1.5,m,2,1,33,1
F1,106,pat,27,1.5,m,2,2,45,1
F1,106,pat,27,1.5,m,2,3,50,1
F1,106,pat,27,1.5,m,2,4,50,1
F1,106,pat,27,1.5,m,2,5,52,1
F1,106,pat,27,1.5,m,2,6,57,1
F1,106,pat,27,1.5,m,2,7,59,1
F1,106,pat,27,1.5,m,2,8,59,1
F1,106,pat,27,1.5,m,2,9,59,1
F1,106,pat,27,1.5,m,2,10,59,1
F1,106,pat,27,1.5,m,2,11,61,1
F1,106,pat,27,1.5,m,2,12,61,1
F1,106,pat,27,1.5,m,2,13,68,1
F1,106,pat,27,1.5,m,2,14,71,1
F1,106,pat,27,1.5,m,2,15,71,1
F1,107,pat,27,1.5,f,1,1,73,1
F1,107,pat,27,1.5,f,1,2,73,1
F1,107,pat,27,1.5,f,1,3,75,1
F1,107,pat,27,1.5,f,1,4,75,1
F1,107,pat,27,1.5,f,1,5,75,1
F1,107,pat,27,1.5,f,1,6,78,1
F1,107,pat,27,1.5,f,1,7,80,1
F1,107,pat,27,1.5,f,1,8,80,1
F1,107,pat,27,1.5,f,1,9,80,1
F1,107,pat,27,1.5,f,1,10,87,1
F1,107,pat,27,1.5,f,1,11,87,1
F1,107,pat,27,1.5,f,1,12,87,1
F1,107,pat,27,1.5,f,1,13,87,1
F1,107,pat,27,1.5,f,1,14,89,1
F1,107,pat,27,1.5,f,1,15,92,1
F1,108,pat,27,1.5,f,2,1,73,1
F1,108,pat,27,1.5,f,2,2,75,1
F1,108,pat,27,1.5,f,2,3,78,1
F1,108,pat,27,1.5,f,2,4,78,1
F1,108,pat,27,1.5,f,2,5,78,1
F1,108,pat,27,1.5,f,2,6,78,1
F1,108,pat,27,1.5,f,2,7,78,1
F1,108,pat,27,1.5,f,2,8,80,1
F1,108,pat,27,1.5,f,2,9,80,1
F1,108,pat,27,1.5,f,2,10,80,1
F1,108,pat,27,1.5,f,2,11,85,1
F1,108,pat,27,1.5,f,2,12,85,1
F1,108,pat,27,1.5,f,2,13,87,1
F1,108,pat,27,1.5,f,2,14,89,1
F1,108,pat,27,1.5,f,2,15,100,1
F1,109,pat,29,0.4,m,1,1,5,1
F1,109,pat,29,0.4,m,1,2,22,1
F1,109,pat,29,0.4,m,1,3,43,1
F1,109,pat,29,0.4,m,1,4,45,1
F1,109,pat,29,0.4,m,1,5,50,1
F1,109,pat,29,0.4,m,1,6,52,1
F1,109,pat,29,0.4,m,1,7,54,1
F1,109,pat,29,0.4,m,1,8,57,1
F1,109,pat,29,0.4,m,1,9,57,1
F1,109,pat,29,0.4,m,1,10,61,1
F1,109,pat,29,0.4,m,1,11,66,1
F1,109,pat,29,0.4,m,1,12,66,1
F1,109,pat,29,0.4,m,1,13,71,1
F1,109,pat,29,0.4,m,1,14,71,1
F1,109,pat,29,0.4,m,1,15,73,1
F1,110,pat,29,0.4,m,2,1,40,1
F1,110,pat,29,0.4,m,2,2,43,1
F1,110,pat,29,0.4,m,2,3,45,1
F1,110,pat,29,0.4,m,2,4,50,1
F1,110,pat,29,0.4,m,2,5,52,1
F1,110,pat,29,0.4,m,2,6,57,1
F1,110,pat,29,0.4,m,2,7,57,1
F1,110,pat,29,0.4,m,2,8,57,1
F1,110,pat,29,0.4,m,2,9,59,1
F1,110,pat,29,0.4,m,2,10,61,1
F1,110,pat,29,0.4,m,2,11,61,1
F1,110,pat,29,0.4,m,2,12,64,1
F1,110,pat,29,0.4,m,2,13,64,1
F1,110,pat,29,0.4,m,2,14,73,1
F1,110,pat,29,0.4,m,2,15,78,1
F1,111,pat,29,0.4,f,1,1,64,1
F1,111,pat,29,0.4,f,1,2,71,1
F1,111,pat,29,0.4,f,1,3,75,1
F1,111,pat,29,0.4,f,1,4,78,1
F1,111,pat,29,0.4,f,1,5,78,1
F1,111,pat,29,0.4,f,1,6,78,1
F1,111,pat,29,0.4,f,1,7,80,1
F1,111,pat,29,0.4,f,1,8,80,1
F1,111,pat,29,0.4,f,1,9,80,1
F1,111,pat,29,0.4,f,1,10,80,1
F1,111,pat,29,0.4,f,1,11,82,1
F1,111,pat,29,0.4,f,1,12,85,1
F1,111,pat,29,0.4,f,1,13,85,1
F1,111,pat,29,0.4,f,1,14,87,1
F1,111,pat,29,0.4,f,1,15,89,1
F1,112,pat,29,0.4,f,2,1,59,1
F1,112,pat,29,0.4,f,2,2,68,1
F1,112,pat,29,0.4,f,2,3,68,1
F1,112,pat,29,0.4,f,2,4,71,1
F1,112,pat,29,0.4,f,2,5,71,1
F1,112,pat,29,0.4,f,2,6,71,1
F1,112,pat,29,0.4,f,2,7,75,1
F1,112,pat,29,0.4,f,2,8,78,1
F1,112,pat,29,0.4,f,2,9,78,1
F1,112,pat,29,0.4,f,2,10,78,1
F1,112,pat,29,0.4,f,2,11,80,1
F1,112,pat,29,0.4,f,2,12,80,1
F1,112,pat,29,0.4,f,2,13,80,1
F1,112,pat,29,0.4,f,2,14,92,1
F1,112,pat,29,0.4,f,2,15,96,1
F1,113,pat,29,1,m,1,1,40,1
F1,113,pat,29,1,m,1,2,45,1
F1,113,pat,29,1,m,1,3,50,1
F1,113,pat,29,1,m,1,4,54,1
F1,113,pat,29,1,m,1,5,54,1
F1,113,pat,29,1,m,1,6,61,1
F1,113,pat,29,1,m,1,7,64,1
F1,113,pat,29,1,m,1,8,64,1
F1,113,pat,29,1,m,1,9,68,1
F1,113,pat,29,1,m,1,10,71,1
F1,113,pat,29,1,m,1,11,73,1
F1,113,pat,29,1,m,1,12,73,1
F1,113,pat,29,1,m,1,13,73,1
F1,113,pat,29,1,m,1,14,75,1
F1,113,pat,29,1,m,1,15,92,1
F1,114,pat,29,1,m,2,1,12,1
F1,114,pat,29,1,m,2,2,40,1
F1,114,pat,29,1,m,2,3,40,1
F1,114,pat,29,1,m,2,4,43,1
F1,114,pat,29,1,m,2,5,43,1
F1,114,pat,29,1,m,2,6,45,1
F1,114,pat,29,1,m,2,7,50,1
F1,114,pat,29,1,m,2,8,50,1
F1,114,pat,29,1,m,2,9,52,1
F1,114,pat,29,1,m,2,10,52,1
F1,114,pat,29,1,m,2,11,57,1
F1,114,pat,29,1,m,2,12,59,1
F1,114,pat,29,1,m,2,13,64,1
F1,114,pat,29,1,m,2,14,71,1
F1,114,pat,29,1,m,2,15,73,1
F1,115,pat,29,1,f,1,1,5,1
F1,115,pat,29,1,f,1,2,71,1
F1,115,pat,29,1,f,1,3,75,1
F1,115,pat,29,1,f,1,4,78,1
F1,115,pat,29,1,f,1,5,82,1
F1,115,pat,29,1,f,1,6,82,1
F1,115,pat,29,1,f,1,7,82,1
F1,115,pat,29,1,f,1,8,85,1
F1,115,pat,29,1,f,1,9,85,1
F1,115,pat,29,1,f,1,10,87,1
F1,115,pat,29,1,f,1,11,87,1
F1,115,pat,29,1,f,1,12,87,1
F1,115,pat,29,1,f,1,13,89,1
F1,115,pat,29,1,f,1,14,89,1
F1,115,pat,29,1,f,1,15,92,1
F1,116,pat,29,1,f,2,1,71,1
F1,116,pat,29,1,f,2,2,73,1
F1,116,pat,29,1,f,2,3,78,1
F1,116,pat,29,1,f,2,4,82,1
F1,116,pat,29,1,f,2,5,82,1
F1,116,pat,29,1,f,2,6,82,1
F1,116,pat,29,1,f,2,7,85,1
F1,116,pat,29,1,f,2,8,85,1
F1,116,pat,29,1,f,2,9,85,1
F1,116,pat,29,1,f,2,10,85,1
F1,116,pat,29,1,f,2,11,87,1
F1,116,pat,29,1,f,2,12,87,1
F1,116,pat,29,1,f,2,13,87,1
F1,116,pat,29,1,f,2,14,87,1
F1,116,pat,29,1,f,2,15,92,1
F1,117,pat,29,1.5,m,1,1,43,1
F1,117,pat,29,1.5,m,1,2,43,1
F1,117,pat,29,1.5,m,1,3,54,1
F1,117,pat,29,1.5,m,1,4,54,1
F1,117,pat,29,1.5,m,1,5,57,1
F1,117,pat,29,1.5,m,1,6,57,1
F1,117,pat,29,1.5,m,1,7,57,1
F1,117,pat,29,1.5,m,1,8,59,1
F1,117,pat,29,1.5,m,1,9,59,1
F1,117,pat,29,1.5,m,1,10,61,1
F1,117,pat,29,1.5,m,1,11,61,1
F1,117,pat,29,1.5,m,1,12,66,1
F1,117,pat,29,1.5,m,1,13,71,1
F1,117,pat,29,1.5,m,1,14,75,1
F1,117,pat,29,1.5,m,1,15,78,1
F1,118,pat,29,1.5,m,2,1,43,1
F1,118,pat,29,1.5,m,2,2,43,1
F1,118,pat,29,1.5,m,2,3,47,1
F1,118,pat,29,1.5,m,2,4,47,1
F1,118,pat,29,1.5,m,2,5,47,1
F1,118,pat,29,1.5,m,2,6,47,1
F1,118,pat,29,1.5,m,2,7,52,1
F1,118,pat,29,1.5,m,2,8,52,1
F1,118,pat,29,1.5,m,2,9,52,1
F1,118,pat,29,1.5,m,2,10,52,1
F1,118,pat,29,1.5,m,2,11,54,1
F1,118,pat,29,1.5,m,2,12,54,1
F1,118,pat,29,1.5,m,2,13,57,1
F1,118,pat,29,1.5,m,2,14,61,1
F1,118,pat,29,1.5,m,2,15,66,1
F1,119,pat,29,1.5,f,1,1,45,1
F1,119,pat,29,1.5,f,1,2,61,1
F1,119,pat,29,1.5,f,1,3,78,1
F1,119,pat,29,1.5,f,1,4,78,1
F1,119,pat,29,1.5,f,1,5,78,1
F1,119,pat,29,1.5,f,1,6,80,1
F1,119,pat,29,1.5,f,1,7,82,1
F1,119,pat,29,1.5,f,1,8,85,1
F1,119,pat,29,1.5,f,1,9,87,1
F1,119,pat,29,1.5,f,1,10,87,1
F1,119,pat,29,1.5,f,1,11,89,1
F1,119,pat,29,1.5,f,1,12,89,1
F1,119,pat,29,1.5,f,1,13,89,1
F1,119,pat,29,1.5,f,1,14,92,1
F1,119,pat,29,1.5,f,1,15,94,1
F1,120,pat,29,1.5,f,2,1,73,1
F1,120,pat,29,1.5,f,2,2,73,1
F1,120,pat,29,1.5,f,2,3,75,1
F1,120,pat,29,1.5,f,2,4,78,1
F1,120,pat,29,1.5,f,2,5,78,1
F1,120,pat,29,1.5,f,2,6,78,1
F1,120,pat,29,1.5,f,2,7,78,1
F1,120,pat,29,1.5,f,2,8,78,1
F1,120,pat,29,1.5,f,2,9,80,1
F1,120,pat,29,1.5,f,2,10,85,1
F1,120,pat,29,1.5,f,2,11,87,1
F1,120,pat,29,1.5,f,2,12,89,1
F1,120,pat,29,1.5,f,2,13,89,1
F1,120,pat,29,1.5,f,2,14,89,1
F1,120,pat,29,1.5,f,2,15,92,1
